Anime_id,Title,Genre,Synopsis,Type,Producer,Studio,Rating,ScoredBy,Popularity,Members,Episodes,Source,Aired,Link,is_hentai
36793,3D Kanojo: Real Girl,"['Romance', 'School', 'Shoujo']","For Hikari Tsutsui, life within the two-dimensional realm is much simpler. Socially inept and awkward, he immerses himself in video games and anime, only to be relentlessly ridiculed and ostracized by his classmates. Sharing his misery is Yuuto Itou, his only friend, who wears cat ears and is equally obsessed with the world of games.  
 
After being forced to clean the pool as punishment for arriving late, Tsutsui meets Iroha Igarashi, but he attempts to steer clear of her, as her notoriety precedes her. Brazenly blunt, loathed by female classmates, and infamous for messing around with boys, Tsutsui believes that getting involved with her would cause nothing but problems.  
 
 3D Kanojo: Real Girl  is a story revolving around these two outcasts—a boy full of emotions he has never experienced before, struggling to lay them bare, and a girl who strives to break him out of his shell. 
 
[Written by MAL Rewrite]",TV,,['Hoods Entertainment'],6.92,10006.0,804.0,63136.0,12.0,Manga,"Apr 4, 2018 to Jun 20, 2018",https://myanimelist.net/anime/36793/3D_Kanojo__Real_Girl,False
33696,3D Onara Gorou ga Dance Dance Dance!!,"['Comedy', 'Music']",Onara Gorou is now in 3D with a little dance and music number.,Music,,['ILCA'],3.51,800.0,8274.0,1238.0,1.0,Original,"Apr 21, 2016",https://myanimelist.net/anime/33696/3D_Onara_Gorou_ga_Dance_Dance_Dance,False
300,3x3 Eyes,"['Action', 'Demons', 'Fantasy', 'Horror', 'Romance']","3X3 Eyes is the story of a young man named Yakumo Fuuji, who through a strange series of events becomes the immortal slave of the last of a race of 3 Eyed demons. The demon absorbs his soul to save his life, making him immortal in the process. Now, he begins a journey with the female demon in an attempt to find a way of becoming human. Of course, there are many complications along the way, not the least of which being that the demon is a female with a split personality, one achingly cute and the other being no-nonsense destructive power, and the romances that develop between.",OVA,"['Bandai Visual', 'Kodansha']",['Toei Animation'],6.91,8831.0,3126.0,18314.0,4.0,Manga,"Jul 25, 1991 to Mar 19, 1992",https://myanimelist.net/anime/300/3x3_Eyes,False
3685,4-Day Weekend,['Music'],Music video for the song Four-Day Weekend by a British indie rock band The Bluetones from their album Return to the Last Chance Saloon. ,Music,,['Studio 4°C'],5.8,1378.0,7376.0,2162.0,1.0,Unknown,"Dec 18, 1998",https://myanimelist.net/anime/3685/4-Day_Weekend,False
8646,44-hiki no Neko,"['Kids', 'Music']","The Japanese version of the 1968 '44 Gatti,' an Italian song from the TV program Zecchino D'Oro. It was introduced in the Japanese NHK TV program 'Minna no Uta' in 1969.",Music,['NHK'],,4.71,686.0,8918.0,1098.0,1.0,Music,"Apr 1, 1969",https://myanimelist.net/anime/8646/44-hiki_no_Neko,False
10979,48x61,"['Sports', 'Comedy']","48x61 is a short movie made by the famous director Rintaro (Astro Boy, Metropolis, ...) for the Japanese manga artist and director Katsuhiro Otomo (Akira, Mushishi, ...). It was produced by Studio Madhouse. This movie was made when Rintaro was 61 years old and Katsuhiro 48 years old. Hence the title. 
 
Main characters in this movie are Rintarou and Katsuhiro. The story is about a bicycle race between the two them. 
 
(Source: AniDB)",ONA,,['Madhouse'],5.34,601.0,8723.0,1099.0,1.0,Unknown,2002,https://myanimelist.net/anime/10979/48x61,False
39783,5-toubun no Hanayome 2nd Season,"['Comedy', 'Harem', 'Romance', 'School', 'Shounen']","Second season of  5-toubun no Hanayome .  
",TV,,,,5.0,1603.0,28606.0,,Manga,2020 to ?,https://myanimelist.net/anime/39783/5-toubun_no_Hanayome_2nd_Season,False
2475,6 Angels,"['Action', 'Sci-Fi']","A group of female mercenaries known as the Rose Guard patrol a Utah nuclear test site that has been turned into a prison for hardened criminals. The Canyon family, however, has taken control of the prison, and now aims to use nuclear weapons to ""cleanse the world with radiation"", and only the Rose Guard can stop them. 
 
(Source: ANN)",ONA,"['KENMedia', 'Arcturus']",,4.45,778.0,7335.0,2270.0,6.0,Unknown,"Nov 20, 2001 to Jul 6, 2002",https://myanimelist.net/anime/2475/6_Angels,False
35746,6 Lovers,"['Comedy', 'Drama', 'Romance', 'School', 'Shounen Ai', 'Slice of Life', 'Supernatural', 'Yaoi']","The July issue of Dear+ has announced that a series of manga serialized in the magazine will get anime adaptations in celebration of the magazine's 20th anniversary. These anime will be collected into an ""in motion"" animation series titled 6 Lovers.",OVA,"['Soft Garage', 'Shinshokan']",,,,4600.0,5609.0,,Manga,Not available,https://myanimelist.net/anime/35746/6_Lovers,False
13971,663114,,"663114 is a short but hard-hitting monologue of a 66-year-old cicada. The insect draws parallels between the catastrophes of Hiroshima and Fukushima and poses a fundamental question about the future of our planet. 
 
66 is the number of years since Hiroshima and Nagasaki were destroyed by Little Boy and Fat Man. 3/11 is the date of the 2011 Tohoku earthquake and following disastrous tsunami. 4 is the number of reactors emitting radiation from the Fukushima Daichii plant. 
 
(Source: AniDB) ",Movie,,,5.61,,7145.0,2826.0,,,"Sep, 2011",https://myanimelist.net/anime/13971/663114,False
5548,69 Pink Riders,,"Korean animation, consists of 7 stories not particularly related to each other, though some of them are.  
 
(Source: AniDB)",OVA,,,5.27,,9393.0,1055.0,,,"Jun 30, 2000",https://myanimelist.net/anime/5548/69_Pink_Riders,False
29643,6HP (Six Hearts Princess),['Magic'],,Special,['Poncotan'],,6.25,88.0,6365.0,3030.0,3.0,Unknown,"Dec 30, 2016 to ?",https://myanimelist.net/anime/29643/6HP_Six_Hearts_Princess,False
20913,6♥Princess,"['Magic', 'Music']","""6HP"" is a magical girl animation produced by Murakami's Ponkotan studio and features character designs by mebae. ""6HP Six Hearts Princess Pink or Black"" is a promotional video for the series cosmetics, created by Shu Uemura. Music is by livetune and vocal is by Hatsune Miku.",Music,['Poncotan'],,5.72,1468.0,6742.0,2680.0,1.0,Unknown,"Oct 4, 2013",https://myanimelist.net/anime/20913/6%E2%99%A5Princess,False
40602,7 Seeds 2nd Season,,Second season of  7 Seeds .,,,,,,6310.0,4235.0,,,2020,https://myanimelist.net/anime/40602/7_Seeds_2nd_Season,False
32998,91 Days,"['Action', 'Drama', 'Historical']","As a child living in the town of Lawless, Angelo Lagusa has witnessed a tragedy: his parents and younger brother have been mercilessly slaughtered by the Vanetti mafia family. Losing everything he holds dear, he leaves both his name and hometown behind, adopting the new identity of Avilio Bruno. 
 
Seven years later, Avilio finally has his chance for revenge when he receives a mysterious letter prompting him to return to Lawless. Obliging, he soon encounters the Vanetti don's son, Nero, and seeks to befriend him using the skills he has quietly honed for years. 
 
Set during the Prohibition era,  91 Days  tells the story of Avilio's dark, bloodstained path to vengeance, as he slowly ends each of the men involved in the killing of his family. 
 
[Written by MAL Rewrite]",TV,"['Shochiku', 'Mainichi Broadcasting System', 'Shochiku Music Publishing']",['Shuka'],7.89,112362.0,281.0,254130.0,12.0,Original,"Jul 9, 2016 to Oct 1, 2016",https://myanimelist.net/anime/32998/91_Days,False
6094,A Piece of Phantasmagoria,"['Fantasy', 'Kids']",A collection of 15 short episodes depicting the magic world of Phantasmagoria. ,OVA,['Tamura Shigeru Studio'],,6.25,713.0,6954.0,2539.0,15.0,Unknown,1995,https://myanimelist.net/anime/6094/A_Piece_of_Phantasmagoria,False
9776,A-Channel,,"Tooru and Run have been best friends forever, so when Tooru learns that she's managed to get into the same high school as Run, she runs to tell her... only to find Run in a compromising position with yet another girl, Yuko. Needless to say, that makes things a bit awkward at school, with Tooru fending off those who might be interested in Run while Yuko and their other girlfriend, Nagi, have to deal with Run's own penchant for drama. 
 
(Source: Sentai Filmworks)",TV,,,7.06,,1351.0,80476.0,,,"Apr 8, 2011 to Jun 24, 2011",https://myanimelist.net/anime/9776/A-Channel,False
5447,A-Girl,"['Music', 'Romance', 'School', 'Shoujo']","High-school student Mariko and her elder sister Mayu are forced out of their apartment by a fire and move in with their landlord. Mariko meets the landlord's handsome son, Natsume, who is also a model. They fall in love but break up when Mariko discovers that Natsume is seeing other girls. Eventually, they are reunited, and the end credits roll. 
 
 A-Girl  has no dialog and is performed against a background of Japanese pop songs composed by Okada Tooru and sung in English! by SEIKA. Intertiles provide continuity, like in old silent films. 
 
(Source: Orphan Fansubs) 
 
",OVA,['Shueisha'],['Madhouse'],5.49,368.0,8570.0,1051.0,1.0,Manga,"Sep 24, 1993",https://myanimelist.net/anime/5447/A-Girl,False
1295,A-Ko The Versus,,,OVA,,,6.49,,,2457.0,,,,,False
1349,A.D. Police (TV),"['Action', 'Mecha', 'Sci-Fi', 'Shounen']","Set a few years before Bubblegum Crisis Tokyo 2040, A.D. Police chronicles the tales of Mega-Tokyo's special police division designed to control rogue Boomers in the city. A.D. Police Officer Kenji Sasaki faces a major dilemma: he loses another partner to a rabid boomer. A day after he's sent off-duty, he receives a new partner in the form of German cop Hans Kleif. Funny thing is that Kenji sucker-punched Hans at a bar the night before. Not only does Kenji face the everyday task of controlling Boomers, he has to learn to adjust with his new partner.  
 
(Source: ANN)  
",TV,,['AIC'],6.1,2562.0,4737.0,6857.0,12.0,Unknown,"Apr 8, 1999 to Jul 1, 1999",https://myanimelist.net/anime/1349/AD_Police_TV,False
36039,A.I.C.O.: Incarnation,"['Action', 'Sci-Fi']","In 2035, an incident known as “The Burst” occurs at a Japanese research facility,  giving birth to the rapidly expanding, consuming, and self-replicating ""Matter."" Snaking its way through the remains of dams and military facilities in the Kurobe Gorge, the hostile Matter is besieged by task forces trying to prevent it from reaching the ocean and mercenaries seeking the truth behind its existence. 
 
Aiko Tachibana lives under constant medical surveillance after being rescued from the Matter. She spends her days waiting out her recovery by making paper planes. Soon, her daily life at school is disturbed by the arrival of transfer student Yuuya Kanzaki, who proceeds to point out a number of inconsistencies regarding her body. Why is she never injured, and why does she suddenly no longer need her wheelchair? He claims that there is more to her existence than she has been led to believe, and that she alone holds the key to ending The Burst. 
 
With many factions now interested in Aiko, she and Yuuya must gather allies and embark on a dangerous pilgrimage into the heart of the infested gorge before the net can close around them. To escape the conspiracy moving against them, the pair must face off against the Matter—an enemy that flows like water. 
 
[Written by MAL Rewrite] 
",ONA,"['Bandai Visual', 'Lantis', 'Hakuhodo DY Music &amp; Pictures', 'Yamasa']",['Bones'],6.98,11369.0,1725.0,34980.0,12.0,Original,"Mar 9, 2018",https://myanimelist.net/anime/36039/AICO__Incarnation,False
3463,A.LI.CE,['Sci-Fi'],"Alice, the youngest person ever to be sent into space, is the only survivor when her flight crashes back to earth. Not only is she the only survivor, but she learns that she has been mysteriously catapulted 30 years to the future, where a mysterious dictator known as Nero rules the world with and iron fist and has sent his soldiers to capture, or kill her.  
 
(Source: ANN) ",Movie,['GAGA'],,5.22,365.0,8620.0,1262.0,1.0,Unknown,"Feb 5, 2000",https://myanimelist.net/anime/3463/ALICE,False
40272,A3! Season Autumn & Winter,,"""Director! Please help us bloom!"" 
 
In Tokyo, there is a place called Velude Way. It is a district notorious for its performers and theatrical groups. Izumi Tachibana, who was previously a stage actress, arrives with a letter that reads, ""Full of debt! Zero customers! Only one actor!"" It describes the current state of the once-popular theater group Mankai Company. Her task is to rebuild the company to its former glory as the new owner and chief director. 
 
(Source: MAL News)",,,,,,9618.0,1073.0,,,"Jul, 2020 to Sep, 2020",https://myanimelist.net/anime/40272/A3_Season_Autumn___Winter,False
33337,ACCA: 13-ku Kansatsu-ka,"['Mystery', 'Police', 'Drama', 'Fantasy', 'Seinen']","ACCA—a national body of the kingdom of Dowa that provides public services to the citizens of the country—was established as part of the peace settlement between the king of Dowa and the 13 states of the country during a revolt. One hundred years later, Dowa is in a period of unprecedented peace, due in part to the ACCA system. However, rumors of a coup d'état start to surface. Jean Otus, the second-in-command of the inspection department of ACCA, is charged with inspecting all 13 state branches. What will he discover as he performs his audit? 
 
Intriguing and mysterious,  ACCA: 13-ku Kansatsu-ka  is a politically-themed mystery that reveals a world of diverse cultures and lifestyles, with intricate connections between its characters, as the truth of the coup d'état slowly unfolds. 
 
[Written by MAL Rewrite]",TV,"['Bandai Visual', 'Square Enix', 'Lantis', 'Nihon Ad Systems', 'Banpresto', 'Medicos Entertainment', 'BS11', 'Sony PCL', 'Contents Seed']",['Madhouse'],7.73,32831.0,1098.0,77622.0,12.0,Manga,"Jan 10, 2017 to Mar 28, 2017",https://myanimelist.net/anime/33337/ACCA__13-ku_Kansatsu-ka,False
